,,,,,,,,Ajuste autoconsumo para menor entre FS consumo e geração,,,,Ajuste créditos liminado ao cdd,Ajuste: Injeção passa a ficar limitada ao CDD,,,,,,,,kWh,C/ imp + CIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valor atual,Histórico de Faturamento,kWh,Tarifa S/ imp.,c/ imp,COSIP,C/ imp + CIP,Geração kWh,AutoConsumo,Consumido da rede,Injetado na rede,Delta,Créditos,Inj.+Crédito,Tarifa FV s/ imp.,COSIP,Tarifa FV Final,,,,Jan,1152,1368.5187090406632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,Jan,1202.688,1038.276942336,1366.3336522384525,59.77,1426.1036522384525,1092.485046681788,360.8064,841.8816000000002,731.678646681788,110.20295331821217,0,731.678646681788,216.88672104894337,31.86,248.74672104894336,,,,Fev,1152,1368.5187090406632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,Fev,1202.688,1038.276942336,1366.3336522384525,59.77,1426.1036522384525,1060.3730911359264,360.8064,841.8816000000002,699.5666911359265,142.3149088640737,0,699.5666911359265,249.3439961299313,31.86,281.2039961299313,,,,Mar,960,1122.4839242005526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,Mar,1002.24,865.23078528,1138.611376865377,59.77,1198.381376865377,923.2631458348129,300.67199999999997,701.568,622.591145834813,78.97685416518698,21.023145834813022,601.568,188.99093448083815,31.86,220.85093448083813,,,,Abr,864,1013.4215317804974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,Abr,902.0160000000001,778.707706752,1024.7502391788394,31.86,1056.6102391788393,786.6805152691807,270.6048,631.4112,516.0757152691806,115.33548473081942,5.687661103993605,531.4112,180.1993771604228,31.86,212.0593771604228,,,,Mai,672,795.2967469403869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Mai,701.568,605.661549696,797.0279638057639,31.86,828.8879638057639,653.3252447358276,210.47039999999998,491.0976,442.8548447358276,48.24275526417239,57.44490583982122,391.0976,162.61626251959214,23.45,186.06626251959213,,,,Jun,576,683.0243545203316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Jun,601.344,519.138471168,683.1668261192262,31.86,715.0268261192263,602.155910271075,180.4032,420.9408000000001,421.752710271075,-0.8119102710749075,158.25681611089612,320.9408000000001,153.82470519917675,23.45,177.27470519917674,,,,Jul,576,683.0243545203316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Jul,601.344,519.138471168,683.1668261192262,31.86,715.0268261192263,606.0109070808462,180.4032,420.9408000000001,425.60770708084624,-4.666907080846158,262.9237231917423,320.9408000000001,153.82470519917675,23.45,177.27470519917674,,,,Ago,672,795.2967469403869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Ago,701.568,605.661549696,797.0279638057639,31.86,828.8879638057639,780.8258529742196,210.47039999999998,491.0976,570.3554529742196,-79.25785297421959,442.18157616596187,391.0976,162.61626251959214,23.45,186.06626251959213,,,,Set,672,795.2967469403869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Set,701.568,605.661549696,797.0279638057639,31.86,828.8879638057639,770.6799740283328,210.47039999999998,491.0976,560.2095740283328,-69.11197402833278,611.2935501942947,391.0976,162.61626251959214,23.45,186.06626251959213,,,,Out,672,795.2967469403869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,Out,701.568,605.661549696,797.0279638057639,31.86,828.8879638057639,924.4378601947667,210.47039999999998,491.0976,713.9674601947668,-222.86986019476677,934.1634103890615,391.0976,162.61626251959214,23.45,186.06626251959213,,,,Nov,768,904.3591393604421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,Nov,801.792,692.184628224,910.8891014923016,31.86,942.7491014923016,926.0801726230661,240.5376,561.2544,685.5425726230661,-124.28817262306609,1158.4515830121277,461.25440000000003,171.40781984000753,28.65,200.05781984000754,,,,Dez,960,1122.4839242005526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,Dez,1002.24,865.23078528,1138.611376865377,59.77,1198.381376865377,1097.5655202051475,300.67199999999997,701.568,796.8935202051475,-95.32552020514754,1353.7771032172752,601.568,188.99093448083815,31.86,220.85093448083813,Ano 2,,,,808,953.9184695354651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Média mensal,843.552,728.235910944,,,999.494575528359,851.9902700862491,,,,,,,,,206.88202030147525,190.3498353829211,,,,9696,11447.02163442558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Consumo Anual,10122.624,8738.830931327999,,,11993.934906340308,10223.88324103499,,,,,,,,,2482.584243617703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Obs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Necessita terminar os ajustes. Copiado daqui para baixo da planilha prospectos v11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ano,Histórico de Faturamento,kWh,Tarifa Final,Geração kWh,AutoConsumo,Consumido da rede,Injetado na rede,Créditos,Energia Fornecida,Tarifa c/ D.A.,Crédito 14.300,Energia Fornecida 14.300,Custo FioB,Tarifa 14.300,Tarifa c/ FV,Economia,Fluxo de Caixa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Jan,1202.688,1426.1036522384525,1092.485046681788,360.8064,841.8816000000002,731.678646681788,0,731.678646681788,248.74672104894336,0,731.678646681788,64.88055842572145,313.6272794746649,313.6272794746649,1112.4763727637876,-22327.523627236213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Fev,1202.688,1426.1036522384525,1060.3730911359264,360.8064,841.8816000000002,699.5666911359265,0,699.5666911359265,281.2039961299313,0,699.5666911359265,62.03307665567665,343.237072785608,343.237072785608,1082.8665794528445,-21244.657047783367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Mar,1002.24,1198.381376865377,923.2631458348129,300.67199999999997,701.568,622.591145834813,21.023145834813022,601.568,220.85093448083813,0,622.591145834813,55.20738017415465,254.8090940507313,254.8090940507313,943.5722828146456,-20301.08476496872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
